[900.5177136659622, 970.1531199812889, 938.3902761936188, 993.1613375544548, 998.8306879401207, 1029.0994835793972, 1006.031839966774, 1083.3729829192162, 1170.6295431256294, 1203.4950617551804, 1347.7546961307526, 1239.0740903019905, 1089.1129332780838, 967.7382612228394, 909.1063278317451, 866.2013857364655, 794.0011040568352, 790.4795123934746, 817.4111790657043, 701.0337772965431, 679.7834700644016]
[945.2298468351364, 968.7953072786331, 1009.2831114530563, 1043.913888990879, 1036.9723738729954, 1102.560282588005, 1132.7598554491997, 1160.2552295327187, 1214.850476861, 1280.416682958603, 1364.555739670992, 1252.5330277085304, 1148.1647396087646, 1061.3063040971756, 947.5699354410172, 879.7542540431023, 872.9372160434723, 877.40821403265, 782.6630266308784, 759.7006782889366, 705.9945655167103]
[984.2326232492924, 1011.0506938397884, 1044.4974130392075, 1080.0838842093945, 1099.1482156813145, 1100.0956134796143, 1065.195546746254, 1166.302437365055, 1228.361051440239, 1306.328910291195, 1403.7235897183418, 1300.3127995729446, 1205.1510039567947, 1045.1681330800056, 1011.409652531147, 893.0673466920853, 855.4691339731216, 871.7172145247459, 865.0317420959473, 836.9024456143379, 760.5921761393547]
[1051.1479248404503, 1052.7962250113487, 1080.682566076517, 1055.8096850514412, 1116.746521472931, 1140.4376329183578, 1217.7437629401684, 1223.3328313827515, 1365.9217625260353, 1404.3375421762466, 1534.8051987886429, 1375.966851234436, 1213.7017090916634, 1146.2216221690178, 1036.6344973444939, 991.4721905589104, 994.8390246927738, 917.196819961071, 883.7835818529129, 750.6482623815536, 781.4135735630989]
[1105.1808890402317, 1098.3901210427284, 1133.4153841137886, 1158.3375318348408, 1152.9931079149246, 1232.0233855843544, 1231.0742955207825, 1301.0076665878296, 1371.0880896151066, 1512.4562237262726, 1691.4000288844109, 1576.0285853743553, 1304.3971182107925, 1240.808500111103, 1095.1435260176659, 1046.4105017483234, 960.4393044114113, 965.2207226753235, 825.4741886258125, 832.8641745448112, 831.1784439980984]
[1188.2979552149773, 1175.1360813081264, 1231.2052768170834, 1256.9673863947392, 1297.0522161126137, 1298.3930687308311, 1322.0646321475506, 1495.1511660814285, 1478.2879627346992, 1686.1446740031242, 1814.6272072196007, 1588.095879137516, 1434.9329673945904, 1235.3853700459003, 1163.1294852495193, 1137.0264697670937, 997.0912852883339, 986.5382395982742, 926.9974877238274, 911.2153000831604, 888.3153040409088]
[1301.2374466657639, 1272.4172179102898, 1348.4116162061691, 1392.3946969509125, 1437.4428084492683, 1492.6831559836864, 1489.5249105095863, 1542.5203126072884, 1616.4793102145195, 1911.4223482906818, 2008.3211408257484, 1792.3246831297874, 1567.8429504036903, 1470.2146708965302, 1311.5670593976974, 1200.2681142687798, 1087.267180621624, 1045.2104834914207, 970.3486535549164, 979.8095362782478, 875.0598649382591]
[1425.9950523972511, 1434.344016969204, 1445.8052242100239, 1460.0408337116241, 1428.3083994984627, 1455.8183408379555, 1779.9197965860367, 1852.3768981993198, 1871.9307541251183, 2097.825903147459, 2326.512094259262, 2049.3171917796135, 1797.8503795564175, 1657.9104399085045, 1526.5627920627594, 1362.2692531347275, 1202.4075827002525, 1149.2862666249275, 1115.155707538128, 982.613559961319, 936.2216643691063]
[1703.8365482091904, 1622.217429727316, 1735.3599278330803, 1687.294309258461, 1826.983102619648, 1814.5165752470493, 1945.2789183557034, 2090.8655663132668, 2346.6156030893326, 2740.949049681425, 3041.1871022582054, 2603.879487812519, 2333.8744190633297, 1863.2627329826355, 1655.4415411353111, 1533.3352418541908, 1363.5566923618317, 1315.2333723902702, 1239.6210601329803, 1156.1893854737282, 1058.3956415057182]
[1900.8416511118412, 1899.3605427742004, 1980.333169221878, 2011.7392416000366, 2075.0882220864296, 2155.5905008912086, 2224.6772772073746, 2511.731277823448, 2962.0152956843376, 3530.894510984421, 4346.177289009094, 3491.250208377838, 2503.764603674412, 2124.9203336834908, 1766.1516897082329, 1631.9274969696999, 1499.0771272480488, 1445.7779314517975, 1426.196014881134, 1293.772288620472, 1195.0865886807442]
[2280.6970024704933, 2204.697977542877, 2361.3802179694176, 2346.2495101094246, 2377.335850715637, 2402.2223309874535, 2530.659588932991, 2888.173487305641, 3436.5005738139153, 4660.436088562012, 7519.549201488495, 4222.78290116787, 2946.514558494091, 2417.059895634651, 1922.2111576199532, 1727.1166657805443, 1701.720786333084, 1554.8640657663345, 1434.2835785746574, 1389.605817437172, 1277.5918260514736]
[2205.636082947254, 2224.6942198574543, 2325.7171860933304, 2232.9166890382767, 2329.549216270447, 2380.282427608967, 2563.3706357479095, 2753.8648576140404, 3189.033941745758, 3945.0799183249474, 4437.085394501686, 3449.4207158088684, 2550.6923105716705, 2019.8313923478127, 1756.2093848586082, 1618.3697482347488, 1484.909298479557, 1520.523052752018, 1381.55255356431, 1223.5097984075546, 1220.3845528960228]
[2052.120065331459, 2116.6450079083443, 2160.242878675461, 2235.23574590683, 2183.051356077194, 2292.764428138733, 2376.5230038762093, 2439.346091210842, 2803.673217713833, 3267.2989771962166, 3303.8233852386475, 2772.4878383278847, 2428.0937869548798, 1826.9997076392174, 1604.771610558033, 1530.8253151774406, 1381.6538028120995, 1290.300865650177, 1245.9360892772675, 1096.00712120533, 1065.277915418148]
