[19.86811214474011, 17.30487247902694, 18.949063724429703, 18.59730935955065, 18.975505396504893, 21.572398099404662, 18.17264008076729, 18.923423315144667, 25.428074645641523, 23.6052017980337, 27.096303774748996, 22.59160436848473, 16.94430422345617, 21.795149155068387, 15.323349598967972, 17.951491550683876, 16.80248070959832, 17.507591964936736, 15.080566973550312, 13.394710063059383, 16.35297228432009]
[19.33286860091504, 18.86412986867303, 24.134836502327676, 23.506646474844356, 21.680568576075892, 22.27029798963166, 23.233415863400722, 25.28384734341322, 22.939352419412998, 23.892053876910015, 31.062554586027584, 25.648421912934786, 26.082706345200037, 22.747049349775246, 20.031569753932192, 17.949889025103563, 19.084477135966285, 17.26000176277814, 18.167832504026343, 13.026930442377182, 13.816174290682115]
[17.23916893023405, 19.913784123779077, 21.50188697387082, 20.56601203496711, 21.790341578327443, 20.6637660953663, 23.044317844923604, 21.80957188529122, 23.055535523985807, 28.766135429436794, 29.359871156943345, 23.009062282156673, 25.073115229601857, 22.497856622036327, 17.034846918743945, 19.14296931964776, 16.456335184250378, 17.447497255674943, 17.580506878841057, 14.934737145741689, 11.038997459996954]
[22.318373757041098, 19.74872398900668, 22.41933286860091, 24.33835725102762, 22.965794091488178, 24.72376465309327, 26.20930586604489, 23.819940225795857, 23.077169619320046, 27.82545291379213, 32.427906380455596, 27.242133602557633, 28.448835364534503, 22.602822047546937, 21.54836021569994, 18.19267165052122, 18.423435334086516, 18.93944857094781, 16.146246484459507, 17.33692299063324, 15.24162079437193]
[23.225403235499144, 23.263062586636536, 24.97856622036329, 20.21746272124869, 21.590827143578274, 24.939304343645585, 26.289432145060623, 24.623606804323618, 30.39910899577734, 30.310168826069884, 31.342996562582627, 27.5578311418796, 30.14991626803843, 23.985801623358412, 19.958654840027886, 20.0596139515877, 15.441135229121093, 14.182351385783992, 18.38737850852944, 20.00753187022748, 14.94034598527279]
[30.559361553808806, 24.4737706625642, 28.14836181822552, 24.80228840652868, 29.452817640601587, 30.19558824707739, 28.89113242470133, 27.5297869442241, 29.45602269176222, 30.423146879482072, 37.39573567943078, 30.456799916668675, 29.939985417017223, 27.49853769540796, 25.34554457825533, 22.133282052514758, 19.16620594056232, 16.42909224938503, 20.961835853304812, 15.372226629167566, 14.492440085574868]
[27.679623085983508, 24.542679262517726, 28.03858881597398, 28.45604672964592, 27.403187423379247, 26.48574152864915, 31.358220555595622, 33.60255763082618, 32.60979303382131, 36.69623326362348, 39.74263439180148, 36.580851421840826, 28.123522671730644, 29.554578014951563, 25.050679871477445, 23.010664807737, 23.830356642067894, 18.447473217791238, 20.330440774660865, 17.34814066969544, 16.800076921227852]
[32.19634143410014, 27.343893976907605, 30.976018204690597, 31.379854650929868, 30.032130637885306, 31.999230787721455, 30.105846814579774, 33.89902486318438, 36.482296098651474, 40.13284937060808, 46.22084405022314, 43.07989391280659, 37.329230867847734, 32.98398275682475, 26.443274600770813, 26.07068740334768, 23.00425470541573, 24.29348653477881, 21.733451920226273, 21.480252878536575, 20.36970265137857]
[34.458306290714155, 38.27151590907269, 33.407049510027804, 36.07765838962204, 31.53529963222038, 36.428611491710946, 42.65282084565274, 42.86515548504444, 42.21533136222686, 47.486037995881496, 57.734990344783384, 50.81929120293583, 43.44607100790845, 36.70905346826599, 30.37587237486278, 27.877534995152356, 25.553872903696227, 27.378348276884374, 22.220619696641904, 26.76217719125342, 26.2333437497496]
[41.494996113875466, 40.744212879498086, 44.51575683276844, 40.189739028709255, 42.50699101784412, 45.679991666866975, 46.319399373412494, 49.80569377338685, 55.771095246107855, 61.575442898007246, 69.32205155324795, 59.816671073612, 46.086231901476715, 39.75705712202429, 38.00709918832079, 32.02406993421632, 35.67141815501229, 32.48719982692724, 28.496109869153784, 26.025816687098875, 20.050800060895973]
